ID;Maschine;Datum;Uhrzeit;Drehzahl;Leistungsaufnahme;Vibration;Lautstaerke;Temperatur;FehlerID;Produktionsprogramm;SollMenge;IstMenge;Ausschuss
ABC108899;XL400_01;2018-01-04;02:09:30;100;18.615;-0.082;74.901;100;0000;PP001;2350;2350;14
ABC108900;XL400_01;2018-01-04;02:10:00;100;18.557;0.039;74.994;100;0000;PP001;2350;2350;19
ABC108901;XL400_01;2018-01-04;02:10:30;100;18.29;0.028;75.038;100;0000;PP001;2350;2350;7
ABC108902;XL400_01;2018-01-04;02:11:00;100;18.44;-0.004;75.069;100;0000;PP001;2350;2350;19
ABC108903;XL400_01;2018-01-04;02:11:30;100;18.638;0.011;74.957;100;0000;PP001;2350;2350;11
ABC108904;XL400_01;2018-01-04;02:12:00;100;18.304;-0.262;74.985;100;0000;PP001;2350;2350;16
ABC108905;XL400_01;2018-01-04;02:12:30;100;18.786;0.074;74.976;100;0000;PP001;2350;2350;12
ABC108906;XL400_01;2018-01-04;02:13:00;100;18.503;0.015;74.958;100;0000;PP001;2350;2350;16
ABC108907;XL400_01;2018-01-04;02:13:30;100;18.367;0.064;75.148;100;0000;PP001;2350;2350;7
ABC108908;XL400_01;2018-01-04;02:14:00;100;18.369;0.088;74.889;100;0000;PP001;2350;2350;14
ABC108909;XL400_01;2018-01-04;02:14:30;100;18.639;0.016;75.038;100;0000;PP001;2350;2350;15
ABC108910;XL400_01;2018-01-04;02:15:00;100;18.532;0.057;75.008;100;0000;PP001;2350;2350;19
ABC108911;XL400_01;2018-01-04;02:15:30;100;18.524;-0.06;74.922;100;0000;PP001;2350;2350;0
ABC108912;XL400_01;2018-01-04;02:16:00;100;18.393;0.068;74.945;100;0000;PP001;2350;2350;0
ABC108913;XL400_01;2018-01-04;02:16:30;100;18.441;0.084;75.09;100;0000;PP001;2350;2350;11
ABC108914;XL400_01;2018-01-04;02:17:00;100;18.397;0.076;75.051;100;0000;PP001;2350;2350;17
ABC108915;XL400_01;2018-01-04;02:17:30;100;18.519;-0.088;75.034;100;0000;PP001;2350;2350;1
ABC108916;XL400_01;2018-01-04;02:18:00;100;18.45;0.05;75.016;100;0000;PP001;2350;2350;8
ABC108917;XL400_01;2018-01-04;02:18:30;100;18.363;0.149;75.02;100;0000;PP001;2350;2350;0
ABC108918;XL400_01;2018-01-04;02:19:00;100;18.34;-0.181;75.034;100;0000;PP001;2350;2350;17
ABC108919;XL400_01;2018-01-04;02:19:30;100;18.58;-0.188;74.858;100;0000;PP001;2350;2350;6
ABC108920;XL400_01;2018-01-04;02:20:00;100;18.512;-0.064;74.94;100;0000;PP001;2350;2350;17
ABC108921;XL400_01;2018-01-04;02:20:30;100;18.601;0.03;74.924;100;0000;PP001;2350;2350;1
ABC108922;XL400_01;2018-01-04;02:21:00;100;18.53;-0.016;74.961;100;0000;PP001;2350;2350;4
ABC108923;XL400_01;2018-01-04;02:21:30;100;18.362;-0.076;74.952;100;0000;PP001;2350;2350;14
ABC108924;XL400_01;2018-01-04;02:22:00;100;18.41;0.117;74.965;100;0000;PP001;2350;2350;19
ABC108925;XL400_01;2018-01-04;02:22:30;100;18.531;-0.115;75.046;100;0000;PP001;2350;2350;8
ABC108926;XL400_01;2018-01-04;02:23:00;100;18.37;0.02;74.849;100;0000;PP001;2350;2350;18
ABC108927;XL400_01;2018-01-04;02:23:30;100;18.289;0.05;75.009;100;0000;PP001;2350;2350;3
ABC108928;XL400_01;2018-01-04;02:24:00;100;18.362;-0.049;75.006;100;0000;PP001;2350;2350;0
ABC108929;XL400_01;2018-01-04;02:24:30;100;18.532;-0.195;74.981;100;0000;PP001;2350;2350;14
ABC108930;XL400_01;2018-01-04;02:25:00;100;18.412;0.196;75.106;100;0000;PP001;2350;2350;9
ABC108931;XL400_01;2018-01-04;02:25:30;100;18.244;-0.032;74.839;100;0000;PP001;2350;2350;9
ABC108932;XL400_01;2018-01-04;02:26:00;100;18.39;-0.123;74.988;100;0000;PP001;2350;2350;0
ABC108933;XL400_01;2018-01-04;02:26:30;100;18.579;0.041;74.939;100;0000;PP001;2350;2350;15
ABC108934;XL400_01;2018-01-04;02:27:00;100;18.391;-0.037;74.993;100;0000;PP001;2350;2350;2
ABC108935;XL400_01;2018-01-04;02:27:30;100;18.537;0.015;75.05;100;0000;PP001;2350;2350;13
ABC108936;XL400_01;2018-01-04;02:28:00;100;18.456;-0.073;74.943;100;0000;PP001;2350;2350;4
ABC108937;XL400_01;2018-01-04;02:28:30;100;18.547;-0.01;74.955;100;0000;PP001;2350;2350;19
ABC108938;XL400_01;2018-01-04;02:29:00;100;18.566;0.052;75.121;100;0000;PP001;2350;2350;11
ABC108939;XL400_01;2018-01-04;02:29:30;100;18.477;0.107;74.987;100;0000;PP001;2350;2350;3
ABC108940;XL400_01;2018-01-04;02:30:00;100;18.431;0.083;75.036;100;0000;PP001;2350;2350;10
ABC108941;XL400_01;2018-01-04;02:30:30;100;18.548;-0.025;75.024;100;0000;PP001;2350;2350;1
ABC108942;XL400_01;2018-01-04;02:31:00;100;18.439;0.055;75.005;100;0000;PP001;2350;2350;17
ABC108943;XL400_01;2018-01-04;02:31:30;100;18.55;-0.119;74.843;100;0000;PP001;2350;2350;6
ABC108944;XL400_01;2018-01-04;02:32:00;100;18.463;-0.139;75.008;100;0000;PP001;2350;2350;0
ABC108945;XL400_01;2018-01-04;02:32:30;100;18.425;-0.12;74.784;100;0000;PP001;2350;2350;4
ABC108946;XL400_01;2018-01-04;02:33:00;100;18.487;-0.043;74.887;100;0000;PP001;2350;2350;12
ABC108947;XL400_01;2018-01-04;02:33:30;100;18.444;-0.161;75.064;100;0000;PP001;2350;2350;2
ABC108948;XL400_01;2018-01-04;02:34:00;100;18.575;-0.024;74.969;100;0000;PP001;2350;2350;4
ABC108949;XL400_01;2018-01-04;02:34:30;100;18.336;0.076;74.877;100;0000;PP001;2350;2350;3
ABC108950;XL400_01;2018-01-04;02:35:00;100;18.513;0.016;75.086;100;0000;PP001;2350;2350;8
ABC108951;XL400_01;2018-01-04;02:35:30;100;18.495;0.07;75.009;100;0000;PP001;2350;2350;3
ABC108952;XL400_01;2018-01-04;02:36:00;100;18.356;-0.0;74.977;100;0000;PP001;2350;2350;15
ABC108953;XL400_01;2018-01-04;02:36:30;100;18.706;0.103;74.989;100;0000;PP001;2350;2350;12
ABC108954;XL400_01;2018-01-04;02:37:00;100;18.578;-0.046;75.031;100;0000;PP001;2350;2350;2
ABC108955;XL400_01;2018-01-04;02:37:30;100;18.373;0.059;75.005;100;0000;PP001;2350;2350;14
ABC108956;XL400_01;2018-01-04;02:38:00;100;18.562;0.057;75.084;100;0000;PP001;2350;2350;16
ABC108957;XL400_01;2018-01-04;02:38:30;100;18.648;-0.012;75.186;100;0000;PP001;2350;2350;18
ABC108958;XL400_01;2018-01-04;02:39:00;100;18.463;0.205;75.111;100;0000;PP001;2350;2350;0
ABC108959;XL400_01;2018-01-04;02:39:30;100;18.386;0.111;74.841;100;0000;PP001;2350;2350;9
ABC108960;XL400_01;2018-01-04;02:40:00;100;18.481;-0.023;75.002;100;0000;PP001;2350;2350;3
ABC108961;XL400_01;2018-01-04;02:40:30;100;18.395;0.01;75.08;100;0000;PP001;2350;2350;18
ABC108962;XL400_01;2018-01-04;02:41:00;100;18.469;-0.004;75.0;100;0000;PP001;2350;2350;3
ABC108963;XL400_01;2018-01-04;02:41:30;100;18.513;-0.003;75.04;100;0000;PP001;2350;2350;11
ABC108964;XL400_01;2018-01-04;02:42:00;100;18.339;0.085;74.96;100;0000;PP001;2350;2350;16
ABC108965;XL400_01;2018-01-04;02:42:30;100;18.563;-0.132;75.055;100;0000;PP001;2350;2350;11
ABC108966;XL400_01;2018-01-04;02:43:00;100;18.479;0.05;74.879;100;0000;PP001;2350;2350;18
ABC108967;XL400_01;2018-01-04;02:43:30;100;18.381;-0.046;75.222;100;0000;PP001;2350;2350;10
ABC108968;XL400_01;2018-01-04;02:44:00;100;18.589;0.041;75.16;100;0000;PP001;2350;2350;11
ABC108969;XL400_01;2018-01-04;02:44:30;100;18.575;-0.061;75.12;100;0000;PP001;2350;2350;19
ABC108970;XL400_01;2018-01-04;02:45:00;100;18.55;-0.131;75.23;100;0000;PP001;2350;2350;5
ABC108971;XL400_01;2018-01-04;02:45:30;100;18.58;-0.086;75.002;100;0000;PP001;2350;2350;14
ABC108972;XL400_01;2018-01-04;02:46:00;100;18.58;0.056;75.017;100;0000;PP001;2350;2350;13
ABC108973;XL400_01;2018-01-04;02:46:30;100;18.322;0.141;74.913;100;0000;PP001;2350;2350;18
ABC108974;XL400_01;2018-01-04;02:47:00;100;18.407;0.092;74.964;100;0000;PP001;2350;2350;6
ABC108975;XL400_01;2018-01-04;02:47:30;100;18.479;0.196;75.028;100;0000;PP001;2350;2350;6
ABC108976;XL400_01;2018-01-04;02:48:00;100;18.34;-0.22;74.986;100;0000;PP001;2350;2350;7
ABC108977;XL400_01;2018-01-04;02:48:30;100;18.622;0.146;74.763;100;0000;PP001;2350;2350;7
ABC108978;XL400_01;2018-01-04;02:49:00;100;18.477;0.083;74.812;100;0000;PP001;2350;2350;1
ABC108979;XL400_01;2018-01-04;02:49:30;100;18.467;-0.111;74.641;100;0000;PP001;2350;2350;10
ABC108980;XL400_01;2018-01-04;02:50:00;100;18.676;-0.021;75.056;100;0000;PP001;2350;2350;14
ABC108981;XL400_01;2018-01-04;02:50:30;100;18.501;0.017;75.044;100;0000;PP001;2350;2350;10
ABC108982;XL400_01;2018-01-04;02:51:00;100;18.367;-0.022;74.873;100;0000;PP001;2350;2350;12
ABC108983;XL400_01;2018-01-04;02:51:30;100;18.432;0.086;75.021;100;0000;PP001;2350;2350;15
ABC108984;XL400_01;2018-01-04;02:52:00;100;18.616;0.035;75.088;100;0000;PP001;2350;2350;4
ABC108985;XL400_01;2018-01-04;02:52:30;100;18.297;-0.084;74.936;100;0000;PP001;2350;2350;18
ABC108986;XL400_01;2018-01-04;02:53:00;100;18.384;-0.171;74.975;100;0000;PP001;2350;2350;8
ABC108987;XL400_01;2018-01-04;02:53:30;100;18.503;0.014;74.974;100;0000;PP001;2350;2350;3
ABC108988;XL400_01;2018-01-04;02:54:00;100;18.401;0.013;75.088;100;0000;PP001;2350;2350;8
ABC108989;XL400_01;2018-01-04;02:54:30;100;18.561;-0.007;74.817;100;0000;PP001;2350;2350;3
ABC108990;XL400_01;2018-01-04;02:55:00;100;18.288;0.014;74.929;100;0000;PP001;2350;2350;7
ABC108991;XL400_01;2018-01-04;02:55:30;100;18.55;0.219;74.854;100;0000;PP001;2350;2350;18
ABC108992;XL400_01;2018-01-04;02:56:00;100;18.492;0.12;74.958;100;0000;PP001;2350;2350;1
ABC108993;XL400_01;2018-01-04;02:56:30;100;18.678;0.019;74.936;100;0000;PP001;2350;2350;13
ABC108994;XL400_01;2018-01-04;02:57:00;100;18.412;0.061;75.071;100;0000;PP001;2350;2350;18
ABC108995;XL400_01;2018-01-04;02:57:30;100;18.653;-0.058;74.953;100;0000;PP001;2350;2350;14
ABC108996;XL400_01;2018-01-04;02:58:00;100;18.484;-0.057;74.964;100;0000;PP001;2350;2350;11
ABC108997;XL400_01;2018-01-04;02:58:30;100;18.413;0.016;74.966;100;0000;PP001;2350;2350;1
ABC108998;XL400_01;2018-01-04;02:59:00;100;18.482;0.062;74.893;100;0000;PP001;2350;2350;14
ABC108999;XL400_01;2018-01-04;02:59:30;100;18.394;-0.131;74.925;100;0000;PP001;2350;2350;10
ABC109000;XL400_01;2018-01-04;03:00:00;100;18.464;-0.049;75.156;100;0000;PP001;2350;2350;10
ABC109001;XL400_01;2018-01-04;03:00:30;100;18.554;-0.018;75.011;100;0000;PP001;2350;2350;10
ABC109002;XL400_01;2018-01-04;03:01:00;100;18.427;-0.093;75.101;100;0000;PP001;2350;2350;16
ABC109003;XL400_01;2018-01-04;03:01:30;100;18.431;0.122;74.981;100;0000;PP001;2350;2350;16
ABC109004;XL400_01;2018-01-04;03:02:00;100;18.44;0.114;74.979;100;0000;PP001;2350;2350;17
ABC109005;XL400_01;2018-01-04;03:02:30;100;18.315;0.02;74.859;100;0000;PP001;2350;2350;5
ABC109006;XL400_01;2018-01-04;03:03:00;100;18.447;-0.121;74.822;100;0000;PP001;2350;2350;0
ABC109007;XL400_01;2018-01-04;03:03:30;100;18.561;-0.132;74.805;100;0000;PP001;2350;2350;13
ABC109008;XL400_01;2018-01-04;03:04:00;100;18.687;0.052;74.971;100;0000;PP001;2350;2350;11
ABC109009;XL400_01;2018-01-04;03:04:30;100;18.519;-0.006;75.064;100;0000;PP001;2350;2350;6
ABC109010;XL400_01;2018-01-04;03:05:00;100;18.594;0.022;74.89;100;0000;PP001;2350;2350;17
ABC109011;XL400_01;2018-01-04;03:05:30;100;18.495;0.013;74.797;100;0000;PP001;2350;2350;19
ABC109012;XL400_01;2018-01-04;03:06:00;100;18.46;-0.2;75.053;100;0000;PP001;2350;2350;17
ABC109013;XL400_01;2018-01-04;03:06:30;100;18.47;-0.134;74.901;100;0000;PP001;2350;2350;1
ABC109014;XL400_01;2018-01-04;03:07:00;100;18.501;0.074;74.906;100;0000;PP001;2350;2350;15
ABC109015;XL400_01;2018-01-04;03:07:30;100;18.567;0.047;75.227;100;0000;PP001;2350;2350;7
ABC109016;XL400_01;2018-01-04;03:08:00;100;18.62;-0.002;75.034;100;0000;PP001;2350;2350;18
ABC109017;XL400_01;2018-01-04;03:08:30;100;18.481;-0.079;74.845;100;0000;PP001;2350;2350;1
ABC109018;XL400_01;2018-01-04;03:09:00;100;18.466;-0.092;75.139;100;0000;PP001;2350;2350;0
ABC109019;XL400_01;2018-01-04;03:09:30;100;18.51;-0.09;74.942;100;0000;PP001;2350;2350;1
ABC109020;XL400_01;2018-01-04;03:10:00;100;18.41;-0.141;75.206;100;0000;PP001;2350;2350;2
ABC109021;XL400_01;2018-01-04;03:10:30;100;18.523;0.011;75.165;100;0000;PP001;2350;2350;0
ABC109022;XL400_01;2018-01-04;03:11:00;100;18.517;0.09;75.003;100;0000;PP001;2350;2350;16
ABC109023;XL400_01;2018-01-04;03:11:30;100;18.531;-0.001;74.937;100;0000;PP001;2350;2350;8
ABC109024;XL400_01;2018-01-04;03:12:00;100;18.491;0.119;74.909;100;0000;PP001;2350;2350;12
ABC109025;XL400_01;2018-01-04;03:12:30;100;18.498;-0.052;74.9;100;0000;PP001;2350;2350;17
ABC109026;XL400_01;2018-01-04;03:13:00;100;18.433;-0.157;74.964;100;0000;PP001;2350;2350;19
ABC109027;XL400_01;2018-01-04;03:13:30;100;18.381;0.038;74.933;100;0000;PP001;2350;2350;3
ABC109028;XL400_01;2018-01-04;03:14:00;100;18.395;-0.168;74.898;100;0000;PP001;2350;2350;14
ABC109029;XL400_01;2018-01-04;03:14:30;100;18.372;-0.014;75.045;100;0000;PP001;2350;2350;16
ABC109030;XL400_01;2018-01-04;03:15:00;100;18.36;0.006;75.022;100;0000;PP001;2350;2350;4
ABC109031;XL400_01;2018-01-04;03:15:30;100;18.504;-0.063;75.081;100;0000;PP001;2350;2350;19
ABC109032;XL400_01;2018-01-04;03:16:00;100;18.349;0.129;75.049;100;0000;PP001;2350;2350;0
ABC109033;XL400_01;2018-01-04;03:16:30;100;18.395;0.195;74.985;100;0000;PP001;2350;2350;8
ABC109034;XL400_01;2018-01-04;03:17:00;100;18.532;-0.077;75.044;100;0000;PP001;2350;2350;3
ABC109035;XL400_01;2018-01-04;03:17:30;100;18.502;-0.037;75.132;100;0000;PP001;2350;2350;13
ABC109036;XL400_01;2018-01-04;03:18:00;100;18.557;0.148;74.938;100;0000;PP001;2350;2350;5
ABC109037;XL400_01;2018-01-04;03:18:30;100;18.726;0.027;75.07;100;0000;PP001;2350;2350;7
ABC109038;XL400_01;2018-01-04;03:19:00;100;18.564;-0.136;75.008;100;0000;PP001;2350;2350;10
ABC109039;XL400_01;2018-01-04;03:19:30;100;18.55;0.022;74.902;100;0000;PP001;2350;2350;0
ABC109040;XL400_01;2018-01-04;03:20:00;100;18.545;-0.037;74.754;100;0000;PP001;2350;2350;17
ABC109041;XL400_01;2018-01-04;03:20:30;100;18.463;-0.13;75.172;100;0000;PP001;2350;2350;9
ABC109042;XL400_01;2018-01-04;03:21:00;100;18.561;0.222;74.862;100;0000;PP001;2350;2350;16
ABC109043;XL400_01;2018-01-04;03:21:30;100;18.446;0.092;74.946;100;0000;PP001;2350;2350;1
ABC109044;XL400_01;2018-01-04;03:22:00;100;18.348;-0.105;74.997;100;0000;PP001;2350;2350;9
ABC109045;XL400_01;2018-01-04;03:22:30;100;18.553;-0.05;75.022;100;0000;PP001;2350;2350;4
ABC109046;XL400_01;2018-01-04;03:23:00;100;18.449;0.047;74.849;100;0000;PP001;2350;2350;12
ABC109047;XL400_01;2018-01-04;03:23:30;100;18.579;-0.016;74.839;100;0000;PP001;2350;2350;14
ABC109048;XL400_01;2018-01-04;03:24:00;100;18.374;-0.055;75.143;100;0000;PP001;2350;2350;0
ABC109049;XL400_01;2018-01-04;03:24:30;100;18.515;-0.057;75.008;100;0000;PP001;2350;2350;8
ABC109050;XL400_01;2018-01-04;03:25:00;100;18.634;0.101;74.954;100;0000;PP001;2350;2350;10
ABC109051;XL400_01;2018-01-04;03:25:30;100;18.64;0.013;75.074;100;0000;PP001;2350;2350;16
ABC109052;XL400_01;2018-01-04;03:26:00;100;18.554;0.154;74.846;100;0000;PP001;2350;2350;10
ABC109053;XL400_01;2018-01-04;03:26:30;100;18.334;0.174;74.878;100;0000;PP001;2350;2350;5
ABC109054;XL400_01;2018-01-04;03:27:00;100;18.404;0.055;74.993;100;0000;PP001;2350;2350;10
ABC109055;XL400_01;2018-01-04;03:27:30;100;18.464;-0.166;75.158;100;0000;PP001;2350;2350;13
ABC109056;XL400_01;2018-01-04;03:28:00;100;18.508;0.026;75.048;100;0000;PP001;2350;2350;15
ABC109057;XL400_01;2018-01-04;03:28:30;100;18.311;0.108;74.936;100;0000;PP001;2350;2350;10
ABC109058;XL400_01;2018-01-04;03:29:00;100;18.34;-0.03;75.0;100;0000;PP001;2350;2350;17
ABC109059;XL400_01;2018-01-04;03:29:30;100;18.45;0.118;74.953;100;0000;PP001;2350;2350;15
ABC109060;XL400_01;2018-01-04;03:30:00;100;18.547;-0.003;74.87;100;0000;PP001;2350;2350;14
ABC109061;XL400_01;2018-01-04;03:30:30;100;18.396;0.04;74.95;100;0000;PP001;2350;2350;4
ABC109062;XL400_01;2018-01-04;03:31:00;100;18.292;-0.134;75.058;100;0000;PP001;2350;2350;15
ABC109063;XL400_01;2018-01-04;03:31:30;100;18.363;0.073;74.887;100;0000;PP001;2350;2350;8
ABC109064;XL400_01;2018-01-04;03:32:00;100;18.526;-0.109;75.209;100;0000;PP001;2350;2350;5
ABC109065;XL400_01;2018-01-04;03:32:30;100;18.449;0.003;75.247;100;0000;PP001;2350;2350;2
ABC109066;XL400_01;2018-01-04;03:33:00;100;18.507;0.103;74.795;100;0000;PP001;2350;2350;14
ABC109067;XL400_01;2018-01-04;03:33:30;100;18.458;-0.018;75.119;100;0000;PP001;2350;2350;3
ABC109068;XL400_01;2018-01-04;03:34:00;100;18.504;-0.088;74.797;100;0000;PP001;2350;2350;11
ABC109069;XL400_01;2018-01-04;03:34:30;100;18.464;-0.193;74.936;100;0000;PP001;2350;2350;6
ABC109070;XL400_01;2018-01-04;03:35:00;100;18.469;0.146;74.971;100;0000;PP001;2350;2350;12
ABC109071;XL400_01;2018-01-04;03:35:30;100;18.553;0.028;75.136;100;0000;PP001;2350;2350;6
ABC109072;XL400_01;2018-01-04;03:36:00;100;18.518;0.137;74.949;100;0000;PP001;2350;2350;5
ABC109073;XL400_01;2018-01-04;03:36:30;100;18.583;0.082;75.09;100;0000;PP001;2350;2350;6
ABC109074;XL400_01;2018-01-04;03:37:00;100;18.523;-0.085;74.945;100;0000;PP001;2350;2350;7
ABC109075;XL400_01;2018-01-04;03:37:30;100;18.523;-0.076;74.95;100;0000;PP001;2350;2350;7
ABC109076;XL400_01;2018-01-04;03:38:00;100;18.456;-0.095;75.016;100;0000;PP001;2350;2350;6
ABC109077;XL400_01;2018-01-04;03:38:30;100;18.411;-0.089;74.902;100;0000;PP001;2350;2350;17
ABC109078;XL400_01;2018-01-04;03:39:00;100;18.507;-0.135;74.796;100;0000;PP001;2350;2350;4
ABC109079;XL400_01;2018-01-04;03:39:30;100;18.45;0.004;75.075;100;0000;PP001;2350;2350;7
ABC109080;XL400_01;2018-01-04;03:40:00;100;18.598;-0.149;74.951;100;0000;PP001;2350;2350;16
ABC109081;XL400_01;2018-01-04;03:40:30;100;18.376;0.093;75.128;100;0000;PP001;2350;2350;3
ABC109082;XL400_01;2018-01-04;03:41:00;100;18.696;-0.046;75.115;100;0000;PP001;2350;2350;14
ABC109083;XL400_01;2018-01-04;03:41:30;100;18.572;0.128;74.895;100;0000;PP001;2350;2350;5
ABC109084;XL400_01;2018-01-04;03:42:00;100;18.577;-0.134;75.032;100;0000;PP001;2350;2350;16
ABC109085;XL400_01;2018-01-04;03:42:30;100;18.603;0.045;74.861;100;0000;PP001;2350;2350;14
ABC109086;XL400_01;2018-01-04;03:43:00;100;18.448;-0.119;75.034;100;0000;PP001;2350;2350;19
ABC109087;XL400_01;2018-01-04;03:43:30;100;18.404;-0.082;74.999;100;0000;PP001;2350;2350;12
ABC109088;XL400_01;2018-01-04;03:44:00;100;18.65;0.016;75.035;100;0000;PP001;2350;2350;5
ABC109089;XL400_01;2018-01-04;03:44:30;100;18.434;-0.003;75.099;100;0000;PP001;2350;2350;12
ABC109090;XL400_01;2018-01-04;03:45:00;100;18.585;-0.061;75.069;100;0000;PP001;2350;2350;7
ABC109091;XL400_01;2018-01-04;03:45:30;100;18.458;-0.28;75.07;100;0000;PP001;2350;2350;16
ABC109092;XL400_01;2018-01-04;03:46:00;100;18.62;0.085;75.051;100;0000;PP001;2350;2350;16
ABC109093;XL400_01;2018-01-04;03:46:30;100;18.421;0.08;75.145;100;0000;PP001;2350;2350;12
ABC109094;XL400_01;2018-01-04;03:47:00;100;18.578;-0.051;74.963;100;0000;PP001;2350;2350;14
ABC109095;XL400_01;2018-01-04;03:47:30;100;18.589;0.256;75.099;100;0000;PP001;2350;2350;11
ABC109096;XL400_01;2018-01-04;03:48:00;100;18.667;-0.133;74.932;100;0000;PP001;2350;2350;15
ABC109097;XL400_01;2018-01-04;03:48:30;100;18.597;0.016;74.766;100;0000;PP001;2350;2350;15
ABC109098;XL400_01;2018-01-04;03:49:00;100;18.487;-0.06;74.938;100;0000;PP001;2350;2350;9
ABC109099;XL400_01;2018-01-04;03:49:30;100;18.366;-0.061;75.121;100;0000;PP001;2350;2350;16
ABC109100;XL400_01;2018-01-04;03:50:00;100;18.483;-0.046;75.029;100;0000;PP001;2350;2350;2
ABC109101;XL400_01;2018-01-04;03:50:30;100;18.465;0.109;75.087;100;0000;PP001;2350;2350;19
ABC109102;XL400_01;2018-01-04;03:51:00;100;18.38;-0.066;75.051;100;0000;PP001;2350;2350;1
ABC109103;XL400_01;2018-01-04;03:51:30;100;18.651;0.04;74.892;100;0000;PP001;2350;2350;10
ABC109104;XL400_01;2018-01-04;03:52:00;100;18.532;-0.074;75.062;100;0000;PP001;2350;2350;13
ABC109105;XL400_01;2018-01-04;03:52:30;100;18.515;0.207;75.166;100;0000;PP001;2350;2350;3
ABC109106;XL400_01;2018-01-04;03:53:00;100;18.43;-0.132;75.061;100;0000;PP001;2350;2350;11
ABC109107;XL400_01;2018-01-04;03:53:30;100;18.529;0.129;75.027;100;0000;PP001;2350;2350;16
ABC109108;XL400_01;2018-01-04;03:54:00;100;18.371;-0.013;75.216;100;0000;PP001;2350;2350;19
ABC109109;XL400_01;2018-01-04;03:54:30;100;18.647;0.126;75.048;100;0000;PP001;2350;2350;3
ABC109110;XL400_01;2018-01-04;03:55:00;100;18.448;-0.053;74.966;100;0000;PP001;2350;2350;17
ABC109111;XL400_01;2018-01-04;03:55:30;100;18.641;0.145;75.058;100;0000;PP001;2350;2350;7
ABC109112;XL400_01;2018-01-04;03:56:00;100;18.618;0.117;75.074;100;0000;PP001;2350;2350;9
ABC109113;XL400_01;2018-01-04;03:56:30;100;18.524;-0.0;75.047;100;0000;PP001;2350;2350;13
ABC109114;XL400_01;2018-01-04;03:57:00;100;18.638;0.103;74.86;100;0000;PP001;2350;2350;14
ABC109115;XL400_01;2018-01-04;03:57:30;100;18.537;-0.127;74.889;100;0000;PP001;2350;2350;16
ABC109116;XL400_01;2018-01-04;03:58:00;100;18.364;0.086;75.018;100;0000;PP001;2350;2350;12
ABC109117;XL400_01;2018-01-04;03:58:30;100;18.481;-0.023;75.147;100;0000;PP001;2350;2350;11
ABC109118;XL400_01;2018-01-04;03:59:00;100;18.52;-0.044;75.306;100;0000;PP001;2350;2350;11
ABC109119;XL400_01;2018-01-04;03:59:30;100;18.636;0.224;74.991;100;0000;PP001;2350;2350;14
ABC109120;XL400_01;2018-01-04;04:00:00;100;18.408;0.127;74.964;100;0000;PP001;2350;2350;12
ABC109121;XL400_01;2018-01-04;04:00:30;100;18.486;-0.061;75.188;100;0000;PP001;2350;2350;8
ABC109122;XL400_01;2018-01-04;04:01:00;100;18.613;-0.128;75.166;100;0000;PP001;2350;2350;14
ABC109123;XL400_01;2018-01-04;04:01:30;100;18.544;-0.02;74.983;100;0000;PP001;2350;2350;11
ABC109124;XL400_01;2018-01-04;04:02:00;100;18.564;-0.093;75.187;100;0000;PP001;2350;2350;1
ABC109125;XL400_01;2018-01-04;04:02:30;100;18.597;-0.104;74.903;100;0000;PP001;2350;2350;17
ABC109126;XL400_01;2018-01-04;04:03:00;100;18.346;-0.063;74.956;100;0000;PP001;2350;2350;18
ABC109127;XL400_01;2018-01-04;04:03:30;100;18.542;-0.045;75.161;100;0000;PP001;2350;2350;14
ABC109128;XL400_01;2018-01-04;04:04:00;100;18.462;-0.063;74.943;100;0000;PP001;2350;2350;1
ABC109129;XL400_01;2018-01-04;04:04:30;100;18.61;-0.129;74.983;100;0000;PP001;2350;2350;1
ABC109130;XL400_01;2018-01-04;04:05:00;100;18.523;0.058;74.847;100;0000;PP001;2350;2350;2
ABC109131;XL400_01;2018-01-04;04:05:30;100;18.632;-0.111;74.86;100;0000;PP001;2350;2350;5
ABC109132;XL400_01;2018-01-04;04:06:00;100;18.472;-0.062;75.194;100;0000;PP001;2350;2350;14
ABC109133;XL400_01;2018-01-04;04:06:30;100;18.341;0.066;74.982;100;0000;PP001;2350;2350;1
ABC109134;XL400_01;2018-01-04;04:07:00;100;18.472;-0.176;74.867;100;0000;PP001;2350;2350;18
ABC109135;XL400_01;2018-01-04;04:07:30;100;18.404;0.028;74.891;100;0000;PP001;2350;2350;3
ABC109136;XL400_01;2018-01-04;04:08:00;100;18.47;-0.104;74.826;100;0000;PP001;2350;2350;11
ABC109137;XL400_01;2018-01-04;04:08:30;100;18.59;-0.08;74.941;100;0000;PP001;2350;2350;3
ABC109138;XL400_01;2018-01-04;04:09:00;100;18.388;-0.084;74.903;100;0000;PP001;2350;2350;4
ABC109139;XL400_01;2018-01-04;04:09:30;100;18.474;-0.152;75.06;100;0000;PP001;2350;2350;7
ABC109140;XL400_01;2018-01-04;04:10:00;100;18.328;0.09;75.129;100;0000;PP001;2350;2350;15
ABC109141;XL400_01;2018-01-04;04:10:30;100;18.459;0.05;74.971;100;0000;PP001;2350;2350;4
ABC109142;XL400_01;2018-01-04;04:11:00;100;18.355;0.019;74.806;100;0000;PP001;2350;2350;18
ABC109143;XL400_01;2018-01-04;04:11:30;100;18.528;0.064;75.069;100;0000;PP001;2350;2350;11
ABC109144;XL400_01;2018-01-04;04:12:00;100;18.45;-0.085;74.892;100;0000;PP001;2350;2350;15
